did,genre,prob
37892,Romance,3.2258064516000003E-2
7302,Western,1
44796,Mystery,0.28571428571399998
42915,Documentary,1
83827,Comedy,1
47911,Short,0.5
17546,Animation,1
4144,Animation,0.97999999999999998
34967,Fantasy,1
56444,Short,1
75479,Romance,0.125
14196,Action,0.5
30789,Drama,0.166666666666
78170,Short,1
16550,Animation,1
25659,Western,0.18421052631500001
88725,Drama,0.66666666666600005
3624,Comedy,1
12489,Comedy,0.40000000000000002
59354,Documentary,0.111111111111
27875,Drama,1
19219,Drama,0.33333333333300003
71745,Drama,1
85968,Western,0.5
69958,Adventure,1
76543,Documentary,0.33333333333300003
6055,Musical,1
30248,Drama,0.5
52866,Short,1
45530,Sci-Fi,0.25
68551,Documentary,0.111111111111
36280,Comedy,0.5
8512,War,0.33333333333300003
3699,Adventure,0.111111111111
24199,Drama,0.59999999999999998
30306,Romance,0.14285714285699999
72732,Mystery,0.0625
61808,Music,1
3225,War,0.14285714285699999
66121,Short,1
33157,Short,0.40000000000000002
13595,Short,1
48507,Drama,1
40100,Mystery,0.33333333333300003
14222,Comedy,1
8185,Short,1
48080,Family,1
76949,Documentary,0.66666666666600005
12565,Sci-Fi,1
79868,Thriller,0.166666666666
82523,Comedy,0.166666666666
9592,Drama,0.20000000000000001
31441,Animation,1
40032,Adventure,0.14285714285699999
37518,Mystery,1
25978,Fantasy,0.13888888888799999
59053,Adventure,0.5
28683,Fantasy,0.111111111111
47245,Crime,1
8662,Crime,0.111111111111
53779,Horror,1
60797,Comedy,0.5
65520,Romance,8.0000000000000002E-2
51089,Drama,1
38112,Short,1
18550,Short,1
51514,Short,0.5
841,Family,0.5
57942,Crime,0.33333333333300003
62888,Thriller,0.5
68250,Adventure,4.0000000000000001E-2
7259,Mystery,0.125
51841,War,1
20830,Drama,0.5
81053,Animation,1
21882,Comedy,1
6066,Documentary,1
12968,Comedy,1
86802,Short,5.1724137931000003E-2
33900,Drama,0.33333333333300003
65468,Action,0.14285714285699999
32504,Action,0.33333333333300003
28879,Thriller,1
45138,Drama,0.27868852458999999
71963,Fantasy,5.4054054054000003E-2
24388,Musical,0.03125
59569,Romance,1
39563,Short,1
46167,Romance,1
88467,Drama,1
41560,Drama,0.33333333333300003
45571,Documentary,0.5
80851,Short,1
29310,Romance,0.66666666666600005
73668,Musical,1
36858,Short,0.5
56838,Comedy,1
48154,Adult,5.8823529410999997E-2
37485,Comedy,0.5
22904,Romance,0.33333333333300003
10025,Documentary,0.33333333333300003
3342,Romance,0.25
83433,Short,0.75
83057,Drama,1
47236,Thriller,0.416666666666
67961,Documentary,1
31384,Crime,1.0101010101000001E-2
15976,Documentary,1
30130,Musical,1
7652,Documentary,1
44936,Comedy,1
41813,Short,0.20000000000000001
24580,Drama,1
23821,Family,8.3333333332999998E-2
64599,Sci-Fi,0.66666666666600005
7834,Drama,1
61901,Crime,1
11848,Action,9.0909090908999998E-2
44444,Short,1
80878,Music,1
88757,Comedy,1
79273,Documentary,1
87044,Family,0.66666666666600005
86017,Adventure,0.33333333333300003
37056,Fantasy,8.7719298239999997E-3
24374,Documentary,0.91428571428500005
43903,Short,1
43183,Animation,1
5129,Drama,1
57514,Short,1
77418,Musical,0.33333333333300003
28619,Action,0.5
87773,Short,0.5
3626,Sci-Fi,0.33333333333300003
2824,Short,1
22165,Comedy,1
15288,Adult,1
11822,Musical,0.10344827586200001
74318,Documentary,0.5
7050,Family,0.5
20781,Drama,0.94999999999999996
58543,Documentary,0.25
1219,Drama,1
72766,Drama,1
8222,Comedy,0.25
10484,Short,1
50010,Documentary,1
80269,Documentary,1
62069,Drama,0.5
42507,Drama,1
55841,Action,6.6666666666000005E-2
85004,Crime,0.625
45089,Drama,7.1428571428000007E-2
12599,Short,0.166666666666
65964,Horror,0.127659574468
36556,Drama,0.66666666666600005
3592,Drama,0.33333333333300003
65061,Musical,1
80057,Animation,1
24380,Adventure,0.111111111111
67818,Comedy,0.25
29754,Horror,0.5
54696,Musical,0.10000000000000001
56469,Short,0.25
69871,Short,0.27272727272699998
56010,Documentary,1
50167,Drama,0.33333333333300003
87205,Crime,1
19244,Drama,1
70080,Short,1
17554,Short,1
68788,Action,0.5
75055,War,0.33333333333300003
81314,Documentary,1
76463,Drama,0.125
44514,Short,1
72842,Drama,1
38046,Drama,1
27183,Drama,0.222222222222
67973,Drama,0.33333333333300003
84900,Romance,1
15167,Documentary,1
35858,Short,1
64939,Family,1
15493,Family,1
70453,Comedy,1
5066,Comedy,0.5
71873,Romance,6.6666666666000005E-2
3388,Documentary,1
81098,Animation,1
66793,Drama,0.66666666666600005
77523,Mystery,1
7254,Comedy,0.5
35992,Sci-Fi,1
62681,Short,0.5
83982,Drama,1
16273,Adventure,1
64577,Western,0.25
81008,Comedy,1
17951,Thriller,0.28571428571399998
76486,Music,0.20000000000000001
81876,Adult,1
2040,Short,1
58678,Drama,1
58137,Drama,0.5
1240,Drama,0.5
84927,Crime,0.25
72636,Documentary,1
77689,Mystery,0.66666666666600005
86579,Documentary,1
10522,Sci-Fi,0.29999999999999999
66670,Drama,0.5
20367,Comedy,1
37211,Short,1
62507,Sci-Fi,0.111111111111
68265,Documentary,0.66666666666600005
78962,Documentary,0.10000000000000001
88318,Adventure,0.166666666666
78499,Short,1
9227,War,0.25
6527,Drama,1
40896,Family,0.20000000000000001
29066,Comedy,1
80714,Adult,1
29682,Documentary,1
14685,Drama,1
49204,Action,0.125
70429,Documentary,1
18877,Animation,0.5
26016,Short,1
6029,Drama,0.5
69843,Short,1
80165,Short,1
28721,Short,1
5585,Musical,3.3472803347000001E-2
87134,Crime,0.20000000000000001
87784,Documentary,0.25
85797,Comedy,1
28014,Short,1
26716,Drama,0.33333333333300003
80491,Short,1
83298,Crime,0.69999999999999996
87292,Documentary,1
22014,Short,1
33208,Drama,0.5
82921,Documentary,0.5
511,Documentary,1
2084,Adventure,0.28571428571399998
63302,Short,1
24719,Short,0.66666666666600005
64320,Crime,0.23529411764700001
1600,Horror,1
54660,Documentary,1
33501,Fantasy,4.1666666666000003E-2
63149,Comedy,0.39130434782599999
63316,Documentary,0.93333333333299995
73846,Comedy,1
62983,Comedy,0.66666666666600005
30228,Thriller,7.1428571428000007E-2
27578,War,9.0909090908999998E-2
5409,Short,1
11984,Fantasy,5.2631578946999998E-2
67103,Documentary,1
44567,Music,0.984375
79285,Drama,0.53333333333300004
10696,Short,1
11041,Comedy,0.36363636363599999
14651,Documentary,0.92307692307599998
78415,Documentary,8.0645161290000007E-3
80899,Family,0.33333333333300003
6060,Drama,0.25
5041,Comedy,1
86097,Drama,0.5
82318,Adventure,0.117647058823
66249,Family,7.1428571428000007E-2
40506,Short,1
81223,Thriller,0.166666666666
15579,Romance,0.33333333333300003
23858,Short,1
69283,Drama,0.55555555555500002
34721,Short,1
25846,Documentary,0.33333333333300003
10607,Music,1
16471,Family,1
26022,Short,1
77441,Drama,1
54842,Drama,1
39955,Documentary,0.5
43979,Drama,1
68045,Music,1
17366,Short,1
3811,Thriller,0.33333333333300003
31963,Documentary,1
29799,Documentary,1
71490,Drama,1
36400,Thriller,1
17341,Drama,1
9719,War,1
28706,Crime,0.46666666666599999
87735,Documentary,2.1276595743999999E-2
17072,Comedy,0.59999999999999998
62834,Drama,0.75
60670,Drama,1
972,Romance,0.75
28063,Short,4.5454545454000003E-2
15202,Short,1
19573,Short,0.25
85501,Short,1
14014,Animation,1
41815,Drama,0.88235294117600005
23066,Comedy,0.5
25230,Comedy,1
527,Drama,0.57142857142799997
22063,Short,1
19524,Short,1
2193,Drama,0.25
52447,Documentary,1
40281,Family,1
63351,Short,1
41097,Thriller,7.6923076923000003E-2
50375,Mystery,0.20000000000000001
30610,Romance,9.0909090908999998E-2
8908,Comedy,0.33333333333300003
19230,Comedy,1
85577,Documentary,1
57408,Adult,1
54611,Documentary,0.5
34798,Fantasy,0.5
86172,Thriller,1
46028,Adventure,2.2727272727000002E-2
54695,Short,0.66666666666600005
22355,Fantasy,5.4054054054000003E-2
74508,Action,9.0909090908999998E-2
24503,Drama,0.5
76488,Drama,0.46153846153799999
5926,Thriller,0.33333333333300003
37364,Drama,1
55296,Animation,1
56891,Adventure,0.5
76796,Short,0.20000000000000001
77337,Short,1
22353,Comedy,0.14285714285699999
67687,Mystery,0.166666666666
70845,Short,1
11243,Short,1
6370,Documentary,0.14285714285699999
34429,Horror,4.5454545454000003E-2
16696,Short,0.63636363636299997
73285,Drama,1
68070,Musical,0.5
82195,Adventure,0.5
84699,Music,0.5
9896,Drama,0.40000000000000002
38890,War,6.6666666666000005E-2
57149,Comedy,0.25
53609,Documentary,1
54819,Comedy,1
21579,Romance,0.20000000000000001
10204,Short,1
60478,Crime,0.166666666666
48517,Comedy,1
59400,Romance,8.3333333332999998E-2
48859,Musical,0.54166666666600005
54393,Action,8.3333333332999998E-2
75618,Documentary,1
65288,Short,1
58796,Short,1
25797,Documentary,1
61828,War,1
81149,Comedy,1
6552,Drama,0.30769230769200001
45570,Musical,3.8461538460999999E-2
80638,Drama,0.80000000000000004
4742,Sci-Fi,1
6054,Drama,1
48951,Crime,0.166666666666
48735,Sci-Fi,9.0909090908999998E-2
8218,Drama,0.59999999999999998
28039,Short,1
55168,Drama,0.10000000000000001
85477,Short,1
7249,Romance,1
62689,Fantasy,9.0909090908999998E-2
62180,Sci-Fi,2.7777777776999999E-2
33819,War,5.8823529410999997E-2
3462,Romance,1
83313,Short,0.76923076923
34079,Sci-Fi,0.5
87800,Drama,1
12377,Mystery,1.8181818180999999E-2
83264,Short,1
64848,Horror,0.57142857142799997
76772,Short,1
35166,Documentary,1
77313,Short,1
30727,Romance,6.6666666666000005E-2
38189,Short,0.95652173913000005
70798,Fantasy,6.6666666666000005E-2
82577,Western,0.20000000000000001
57267,Documentary,0.83333333333299997
36002,Western,0.176470588235
49679,Comedy,0.428571428571
74608,Short,0.20000000000000001
79144,Drama,1
25489,War,1
16549,Comedy,0.5
19254,Comedy,1
58378,Comedy,1
20667,Drama,1
24610,Romance,0.166666666666
72375,Action,7.2992700719999998E-3
22607,Music,0.5
72652,Drama,1
65898,Romance,0.0625
35317,Drama,0.5
38859,Comedy,1
54007,Short,1
39245,Action,0.66666666666600005
68491,Short,1
60001,Short,0.66666666666600005
52478,Documentary,0.59999999999999998
14716,Drama,1
73504,Horror,0.166666666666
60636,Documentary,0.45454545454500001
8434,Comedy,1
71849,Romance,0.111111111111
82171,Romance,0.5
10532,Western,0.25
10180,Short,1
17141,Documentary,1
7296,Animation,1
70488,Drama,0.55263157894699999
31364,Drama,0.5
62642,Crime,0.428571428571
83655,Musical,0.20000000000000001
19404,Music,0.83333333333299997
1407,Short,1
32859,Comedy,0.33333333333300003
43556,Comedy,0.84615384615300004
57115,Crime,1
15159,Drama,1
6503,Drama,1
56032,Adult,0.72727272727199999
16825,Drama,1
17200,Drama,1
78440,Documentary,0.59999999999999998
76804,Fantasy,0.33333333333300003
55420,Animation,1
19530,Drama,1
17366,Drama,1
74475,Drama,0.20000000000000001
41511,Drama,0.82352941176399996
7793,Fantasy,1
74826,Short,1
8898,Short,1
21497,Family,1
36339,Musical,1
81381,Fantasy,0.5
75503,Thriller,0.33333333333300003
81855,Documentary,1
36215,Mystery,0.23809523809499999
25892,Romance,0.5
64449,Comedy,0.444444444444
11456,Short,0.20000000000000001
77384,Short,1
81496,Drama,1
72256,Comedy,1
8210,Short,1
75344,Adventure,1
70467,Drama,1
79916,Comedy,0.20000000000000001
22853,Comedy,9.5238095238000003E-2
49166,Short,0.66666666666600005
22284,Documentary,0.66666666666600005
83275,Fantasy,0.20000000000000001
59594,Romance,0.5
17873,Action,1
80768,Sci-Fi,0.5
14840,Sci-Fi,1
14904,Drama,0.5
31,Crime,0.181818181818
12531,Drama,1
84078,Drama,1
64516,Drama,0.5
10951,Comedy,1
52550,Sci-Fi,1
42458,Drama,0.73333333333299999
82498,Comedy,0.20000000000000001
16570,Comedy,1
73635,Adventure,9.0909090908999998E-2
41637,Documentary,1
61199,Documentary,1
35938,Music,0.20000000000000001
78127,Drama,0.66666666666600005
34559,Short,0.5
49917,Western,4.5454545454000003E-2
64184,Drama,8.3333333332999998E-2
59471,Romance,0.33333333333300003
26578,Action,1
39909,Romance,0.5
57382,Horror,0.25
54072,Short,0.166666666666
16094,Horror,0.5
35656,Horror,0.33333333333300003
69847,Short,1
56837,Action,1
87096,Action,1
6681,Documentary,1
1603,Documentary,1
8830,Drama,0.75
27851,Drama,1
74819,Animation,1
29705,Horror,1
15157,Short,1
9206,Short,1
15748,Western,8.3333333332999998E-2
21246,Sci-Fi,0.5
36232,Thriller,0.33333333333300003
16744,Adventure,7.6923076923000003E-2
72429,Short,0.29999999999999999
20444,Short,1
33138,Drama,0.77777777777699997
49266,Fantasy,1
71444,Action,0.5
80912,Comedy,1
47948,Comedy,0.33333333333300003
71569,Thriller,1
22817,Short,1
69724,Short,1
55134,Animation,0.25
11788,Short,0.59999999999999998
24750,Horror,0.5
13508,Action,1
85709,Adventure,0.25
11998,Adventure,1
13244,Drama,0.46153846153799999
85976,Crime,1
30433,Drama,7.1428571428000007E-2
75279,Crime,0.66666666666600005
15625,Western,0.5
14687,Crime,6.6666666666000005E-2
33624,Comedy,0.5
74728,Short,1
81880,Documentary,0.33333333333300003
53760,Mystery,0.105263157894
41948,Comedy,0.33333333333300003
74912,Comedy,0.25
25384,Crime,0.25
70974,Documentary,1
29686,Documentary,0.5
2849,Short,1
16284,Documentary,1
30230,Action,0.5
68777,Short,1
49215,Short,1
18433,Drama,1
61832,Music,0.5
42864,Drama,1
82524,Thriller,5.2631578946999998E-2
30539,Thriller,0.25
5378,Documentary,1
33931,Action,0.25
72791,Drama,1
967,Action,0.057142857142
40559,Short,1
48883,Short,8.3333333332999998E-2
8320,Comedy,1
58550,Sci-Fi,0.59999999999999998
31226,Action,7.6923076923000003E-2
46666,Documentary,1
6743,Family,1
58516,Drama,1
51890,War,3.6363636363000003E-2
6531,Drama,0.857142857142
32628,Comedy,1
58239,Action,1
73916,Comedy,0.33333333333300003
24388,Crime,0.0625
71211,Comedy,0.25
66840,Drama,1
47819,Drama,1
32444,Short,1
72339,Family,0.33333333333300003
87021,Musical,5.1282051282000002E-2
35577,Crime,0.19148936170200001
76865,Crime,0.33333333333300003
3165,Family,0.5
17437,Drama,1
75373,Drama,0.5
81070,Musical,5.5555555554999997E-2
12514,Thriller,0.03125
56244,Documentary,1
23280,Documentary,1
52774,Drama,0.25
53142,Animation,0.33333333333300003
40191,Thriller,0.5
82492,Drama,1
43485,Comedy,1
83033,Drama,1
58535,Short,1
12306,Romance,0.25
50936,Comedy,0.66666666666600005
6550,Short,1
7275,Comedy,0.5
52174,Mystery,0.5
45006,Documentary,0.66666666666600005
74851,Short,0.33333333333300003
72154,Adult,1
52886,War,4.7619047619000002E-2
39195,Thriller,0.59999999999999998
9732,Crime,0.117647058823
51145,Comedy,1
31583,Comedy,0.125
60766,Drama,0.82608695652099995
54203,Documentary,0.25
1076,Crime,0.15789473684200001
9132,Short,1
70851,Documentary,1
36614,Romance,0.22388059701400001
56176,Romance,0.5
48864,Drama,1
42280,Comedy,0.5
17456,Short,0.428571428571
30858,Short,1
87779,Drama,1
21851,Drama,1
2830,Drama,1
43666,Family,0.125
45882,Action,1
73623,Fantasy,0.25
79175,Documentary,1
74367,War,7.6923076923000003E-2
60054,Short,1
79916,Documentary,0.20000000000000001
37903,Drama,0.857142857142
36154,Drama,1
39546,Musical,0.5
61969,Short,1
900,Animation,1
53811,Short,0.47619047618999999
68109,Romance,1
35636,Thriller,0.5
27071,Family,1
29413,Drama,1
63247,Animation,1
62593,Fantasy,0.33333333333300003
84254,Adult,1
3867,Short,1
58950,Horror,1
12322,Action,1
25168,Drama,0.5
86258,Family,0.80000000000000004
22936,Adventure,1
20330,Family,0.25
56786,Horror,0.33333333333300003
1620,Short,1
67548,Short,1
60212,Sci-Fi,0.166666666666
53711,Comedy,0.33333333333300003
14252,Romance,0.28571428571399998
2028,Drama,1
60699,Horror,1
16502,Comedy,7.1428571428000007E-2
8238,Fantasy,1
69871,Drama,0.181818181818
46215,Horror,1
56438,Documentary,1
4994,Documentary,1
55460,Comedy,1
55374,Romance,1
81038,Adventure,0.5
43728,Mystery,1
36889,Horror,0.59999999999999998
49460,Comedy,0.5
50728,Short,1
10994,Documentary,1
17237,Documentary,1
24007,Short,1
34976,Comedy,1
26318,Horror,4.5454545454000003E-2
52725,Drama,1
70426,Thriller,1
13601,Drama,1
57136,Drama,1
69521,Horror,0.25
61215,Drama,1
34476,Horror,0.40000000000000002
1846,Comedy,8.3333333332999998E-2
65294,Drama,1
75598,Horror,0.66666666666600005
10436,Western,0.137931034482
83360,Short,1
45556,Romance,0.5
85372,Adventure,1
83276,Drama,0.25
84514,Romance,0.23076923076899999
11437,Drama,0.166666666666
61861,Adult,1
23895,Documentary,1
67492,Animation,1
85358,Short,1
75339,Documentary,1
11596,Sci-Fi,0.5
44956,Thriller,0.33333333333300003
25424,Short,0.20000000000000001
4252,Musical,0.33333333333300003
68710,Short,1
26982,Horror,0.15789473684200001
47555,Family,0.222222222222
39990,Drama,1
76148,Animation,0.5
29337,Short,0.76000000000000001
85507,Comedy,0.162162162162
83995,Documentary,1
73673,Documentary,1
59210,Sci-Fi,4.7619047619000002E-2
34319,Mystery,0.125
42707,Documentary,1
61040,Mystery,4.0000000000000001E-2
14112,Short,1
42723,Drama,0.20000000000000001
48138,War,0.5
22235,Comedy,0.25
16276,Short,1
87413,Romance,1
53796,Crime,0.20000000000000001
30741,Family,0.13333333333299999
32980,Thriller,0.5
16110,Short,1
44294,Horror,0.5
71276,Drama,1
28494,Family,0.166666666666
16936,Adventure,1
75355,Drama,1
29988,Drama,1
12258,Mystery,0.166666666666
63373,Family,0.23076923076899999
28971,Fantasy,1
37869,Documentary,1
73181,Comedy,1
67197,Adult,0.428571428571
39784,Action,9.0909090908999998E-2
1854,Crime,0.33333333333300003
62620,Drama,0.5
3008,Comedy,0.75
77270,Drama,1
12915,Comedy,0.75
23247,Drama,0.66666666666600005
35471,Romance,1
74678,Romance,0.5
16921,Drama,0.66666666666600005
42657,Sci-Fi,1
4437,War,0.28571428571399998
61175,Documentary,1
11729,Documentary,1
62109,Romance,0.14285714285699999
14480,Action,1
19168,Drama,1
76517,Adult,1
40718,Romance,1
56728,Short,1
38084,Adventure,9.0909090908999998E-2
80685,Drama,1
51800,Drama,0.5
40557,Crime,0.5
18818,Horror,0.166666666666
3840,Thriller,1
7919,Thriller,5.2631578946999998E-2
43993,Short,1
63096,Documentary,1
78789,Short,0.985815602836
61181,Documentary,3.7037037037000002E-2
55368,Romance,0.5
85592,Crime,1
68467,Short,1
73916,Documentary,0.33333333333300003
63554,Adventure,4.5454545454000003E-2
52802,Drama,1
38696,Animation,0.84615384615300004
86485,Documentary,1
1178,Thriller,0.33333333333300003
30415,Family,7.1428571428000007E-2
62452,Crime,0.25
20320,Comedy,0.20000000000000001
28502,Comedy,1
17898,Romance,0.25
19134,Action,0.111111111111
85990,Romance,1
67281,Short,1
35126,Crime,1
62109,Sci-Fi,0.14285714285699999
51029,Horror,6.9767441860000001E-2
11688,Comedy,1
82090,Drama,0.5
5231,Documentary,0.89795918367299998
